,MDF_EXP
4171,130.7362165731276
4172,120.80536912751604
4173,123.78868396373906
4174,141.68579862249968
4175,139.925373134328
4176,154.93390716262033
4177,131.34328358209015
4178,127.07182320441974
4179,124.06015037594
4180,120.19077901430956
4181,116.84698608964361
4182,125.55485098287903
4183,112.81729865246017
4184,121.17503059975539
4185,124.17871222076101
4186,117.13665943600874
4187,125.31645569620288
4188,136.72391017173166
4189,127.38461538461627
4190,123.28767123287777
4191,118.75589066917986
4192,119.52912767884013
4193,118.4210526315791
4194,125.91240875912496
4195,121.3235294117635
4196,121.5469613259667
4197,128.52969814995296
4198,134.53752725007874
4199,124.6066708621758
4200,125.43554006968665
4201,111.42061281337183
4202,116.84698608964607
4203,135.51554828150495
4204,124.96226984606142
4205,124.96226984606142
4206,112.5740618828164
4207,125.39582013932898
4208,119.36339522546342
4209,128.61136999068012
4210,119.67361740707193
4211,122.90502793296339
4212,119.80982567353684
4213,116.02209944751732
4214,111.69170476812498
4215,123.21095208462935
4216,121.66076601223159
4217,115.45510079413718
4218,120.19077901430825
4219,123.05779987569895
4220,127.50230982445413
4221,121.7712177121755
4222,122.40932642486824
4223,117.50077712154155
4224,119.84781230183907
4225,126.06577344701526
4226,114.92854971115806
4227,122.29771463866629
4228,125.63451776649752
4229,130.3060217176689
4230,133.41927167257603
4231,108.26210826211087
4232,123.63409303777894
4233,113.85199240986756
4234,119.78221415608006
4235,124.6290801186956
4236,144.8916408668702
4237,113.17008603573868
4238,127.700741696228
4239,118.30430496220987
4240,124.13793103448151
4241,119.52912767883889
4242,120.474596896866
4243,125.67438908283088
4244,127.45413582233505
4245,141.7322834645658
4246,117.53731343283552
4247,118.05121798875876
4248,125.15802781289557
4249,119.44260119442652
4250,124.332810047097
4251,117.80104712041818
4252,121.65898617511623
4253,127.29026036644021
4254,128.6549707602369
4255,112.53701875616858
4256,119.39355653821912
4257,121.54696132596543
4258,121.472392638038
4259,135.04220068771392
4260,142.29249011857542
4261,115.01597444089641
4262,137.99448022079255
4263,114.10459587955397
4264,109.47503201024244
4265,123.51840299438749
4266,116.845180136317
4267,120.69491008838958
4268,134.57943925233587
4269,118.42105263157771
4270,112.87128712871389
4271,123.63409303777894
4272,127.90697674418684
4273,141.19861939127856
4274,143.12977099236926
4275,132.75968039336587
4276,114.19939577039071
4277,118.98016997166975
4278,128.61136999068012
4279,103.95136778115257
4280,133.5394126738798
4281,132.1909424724618
4282,116.66666666666715
4283,122.96681847755363
4284,131.38686131386916
4285,117.53731343283552
4286,137.3589913735905
4287,119.05511811023963
4288,116.95544554455469
4289,115.03347534997151
4290,129.2006525285535
4291,110.18041237113253
4292,117.06410653452846
4293,119.44260119442652
4294,119.52912767883889
4295,119.01763224181448
4296,125.41654044229024
4297,130.5925030229749
4298,114.21319796953827
4299,120.95296273671012
4300,128.15533980582296
4301,124.75247524752308
4302,131.42683297840202
4303,112.87128712871389
4304,125.07896399242003
4305,126.6794625719816
4306,117.72033634381265
4307,122.52836304699656
4308,125.18899304505359
4309,148.39694656488138
4310,135.55992141453444
4311,149.07975460122535
4312,146.6275659824047
4313,135.78756789378394
4314,163.6363636363636
4315,159.65834428383704
4316,145.97629444791016
4317,155.27156549520774
4318,162.87051482059277
4319,150.5307172724349
4320,141.43245693563009
4321,160.30534351145053
4322,154.6961325966849
4323,151.2134411947726
4324,149.40055333538274
4325,141.24293785310766
4326,149.25373134328385
4327,153.6585365853658
4328,149.09206753743263
4329,147.85518710069996
4330,147.40673339399441
4331,135.7210179076345
4332,140.62499999999986
4333,151.5434985968195
4334,154.58015267175546
4335,149.0340386384544
4336,148.43006660323513
4337,162.31343283582135
4338,153.31230283911677
4339,153.98716773602084
4340,137.8676470588236
4341,134.70533208606176
4342,84.71917163476623
4343,64.1815235008102
4344,104.20475319926821
4345,107.10930159724414
4346,90.79445145018924
4347,91.71974522292967
4348,95.36423841059553
4349,88.20826952526807
4350,80.76923076923094
4351,83.48794063079755
4352,67.20597386434365
4353,95.41627689429374
4354,63.87096774193595
4355,99.41699907947265
4356,87.2991815701732
4357,89.02627511591987
4358,82.0579615760333
4359,77.44314689612766
4360,95.59512652296092
4361,89.13649025069654
4362,104.3637473298753
4363,95.06057781919834
4364,83.5137643055987
4365,86.62175168431291
4366,111.62790697674419
4367,125.31645569620288
4368,109.42249240121551
4369,84.4013754298221
4370,94.24083769633566
4371,116.91927002783818
4372,84.8522941546196
4373,69.63249516440985
4374,90.79445145018876
4375,82.79668813247466
4376,72.3338485316849
4377,91.89534141671942
4378,126.02739726027345
4379,80.15267175572505
4380,130.39541201328012
4381,97.7965590099601
4382,79.34508816120966
4383,78.5536159601002
4384,87.86202408070382
4385,133.11897106109313
4386,93.93346379647829
4387,78.48022422921093
4388,61.03575832305764
4389,85.63273073263474
4390,105.65338276181686
4391,98.33080424886178
4392,95.55408095554122
4393,98.83720930232728
4394,91.42857142857142
4395,90.56603773584887
4396,89.10891089108928
4397,123.05779987569895
4398,110.87157376039606
4399,100.55865921787702
4400,120.69491008838705
4401,125.41473125414785
4402,119.00826446280946
4403,101.5262110152614
4404,109.82658959537578
4405,119.69601013299585
4406,102.20820189274507
4407,114.03230915426062
4408,109.58026273630394
4409,110.5008077544433
4410,123.73158756137407
4411,98.39052535681729
4412,86.95652173913119
4413,95.38653366583698
4414,145.02634025410606
4415,120.68965517241315
4416,121.11502723486224
4417,104.68497576736502
4418,111.4369501466249
4419,115.9509202453999
4420,116.66666666666715
4421,88.64265927977713
4422,125.414731254145
4423,127.65957446808305
4424,119.52912767884136
4425,126.91600245248443
4426,120.3281677301729
4427,109.45576162967662
4428,135.20574787720693
4429,118.22660098522326
4430,125.83586626140044
4431,114.54545454545455
4432,103.95136778115473
4433,126.10417301248799
4434,113.67224502683983
4435,145.81983149708407
4436,111.83597390493685
4437,122.03389830508543
4438,84.03361344537787
4439,136.90295101916593
4440,128.13370473537356
4441,120.03810733565949
4442,91.48665819567974
4443,140.58106841611902
4444,107.78443113772526
4445,117.72033634382015
4446,124.80302552789242
4447,97.08121827411173
4448,85.38899430740067
4449,112.74663326025819
4450,147.44801512287435
4451,121.69993560849811
4452,141.7322834645658
4453,104.94016569499946
4454,99.66164257151718
4455,98.74152952565196
4456,92.36690186016591
4457,84.34864104967319
4458,89.3577412348743
4459,85.28111181301182
4460,92.36341684274105
4461,87.12487899322423
4462,89.66376089663727
4463,89.5819508958219
4464,109.15706488781073
4465,107.47957259585034
4466,82.4877250409142
4467,82.29198415117298
4468,84.9323686693936
4469,81.10717734148773
4470,77.97029702970312
4471,94.7368421052653
4472,75.41089268449784
4473,72.53564786112835
4474,60.38426349496763
4475,87.85845027455711
4476,71.40495867768648
4477,63.563402889246326
4478,76.50273224043703
4479,72.40099009901004
4480,57.32484076433104
4481,77.63769077637724
4482,83.10249307479279
4483,76.97368421052724
4484,76.34050287791739
4485,72.53564786112989
4486,68.16030293468155
4487,68.85559451705275
4488,59.17159763313551
4489,70.49608355091203
4490,82.56880733944898
4491,65.55386949924255
4492,78.67624102403947
4493,56.62157911293028
4494,58.61282969716568
4495,56.657223796033215
4496,59.764563839419445
4497,67.75407779171823
4498,52.68292682926829
4499,71.49404216315402
4500,78.72539831303
4501,83.90304536979296
4502,80.63999999999764
4503,66.15620214394897
4504,51.42857142857142
4505,51.5923566878957
4506,68.52791878172593
4507,64.18152350081057
4508,191.04477611940297
4509,111.29189716889034
4510,170.9943001899936
4511,114.51075431687363
4512,194.1811049362537
4513,168.59194505151416
4514,174.54545454545456
4515,113.02982731554168
4516,204.67466835123196
4517,170.6422018348625
4518,80.87291399229768
4519,203.94949821948822
4520,168.3765841882923
4521,222.92791362337243
4522,148.8549618320608
4523,105.75139146567717
4524,99.18962722852542
4525,91.98339188757585
4526,92.51525859299711
4527,176.86212361331246
4528,221.10236220472422
4529,194.74497681607372
4530,125.23719165085366
4531,181.5958422500759
4532,185.91549295774686
4533,164.86751717369975
4534,140.12325656827798
4535,139.89637305699458
4536,136.83877098511275
4537,154.13891531874418
4538,150.4178272980504
4539,179.5366795366793
4540,146.4330413016266
4541,168.37658418829272
4542,195.45903257650662
4543,179.94547106937296
4544,158.043273753527
4545,162.5806451612915
4546,124.06015037594067
4547,121.5469613259667
4548,114.92854971115865
4549,87.91208791208778
4550,127.54158964879929
4551,166.6134695180339
4552,149.49246385727577
4553,79.47019867549673
4554,161.4599443241558
4555,200.95693779904218
4556,160.17183185026235
4557,142.54038644282423
4558,125.91414944356102
4559,118.19887429643437
4560,179.66313162819617
4561,150.77319587628995
4562,198.48771266540567
4563,180.56426332288413
4564,168.8773859592373
4565,91.3415794481447
4566,91.98339188757635
4567,77.22954336500155
4568,106.40394088669976
4569,155.1724137931042
4570,174.92163009404214
4571,199.2836209703677
4572,219.86499517839914
4573,150.48231511254008
4574,204.81144343302998
4575,131.22028526148847
4576,168.59194505151493
4577,151.68539325842607
4578,183.01082322072668
4579,190.6290115532736
4580,173.86054935104374
4581,162.92134831460749
4582,177.5731667214754
4583,164.46124763704864
4584,138.67488443759416
4585,163.68950958103298
4586,157.79220779220802
4587,115.66707466340166
4588,124.72440944881846
4589,154.2227662178721
4590,92.41920869827875
4591,90.50911376492661
4592,109.75609756097501
4593,166.0006148170932
4594,170.5622236260273
4595,143.47026364193596
4596,178.21782178217669
4597,119.44260119442652
4598,142.6684280052836
4599,134.1614906832296
4600,146.4367068011714
4601,157.4999999999989
4602,133.24750563244413
4603,124.25478506432512
4604,101.56739811912341
4605,131.38686131387212
4606,107.21003134796132
4607,136.06299212598523
4608,130.7230817808658
4609,116.20400258231196
4610,110.83743842364603
4611,118.11023622047148
4612,177.44916820702508
4613,184.014869888476
4614,135.7210179076327
4615,168.6310063463286
4616,125.11332728921155
4617,224.2990654205598
4618,189.59463772741273
4619,194.74497681607062
4620,196.46869983948866
4621,79.52035342379342
4622,130.76437144662094
4623,191.78940770918433
4624,175.39585870889448
4625,221.17202268430677
4626,209.50533462657725
4627,206.17244670696743
4628,195.95645412130582
4629,207.0844686648503
4630,177.55856966707861
4631,203.5452322738413
4632,191.1081619110781
4633,148.31905075807333
4634,190.1211556383967
4635,207.8922040423464
4636,211.37206427688125
4637,193.54838709677176
4638,193.25153374232914
4639,177.33990147783092
4640,196.78105071363868
4641,198.98926089703187
4642,197.1830985915518
4643,191.31491041603365
4644,158.39094908862157
4645,181.69977206121763
4646,191.60583941606174
4647,141.86117005153073
4648,178.93755824790279
4649,195.58964525407785
4650,172.39101717305294
4651,148.80763116057213
4652,189.03839842467843
4653,201.74346201743387
4654,184.08437200383398
4655,146.29571741169008
4656,201.6959418534181
4657,173.41040462427563
4658,183.6130306021698
4659,186.26528692379864
4660,189.84838497033385
4661,136.13942781979475
4662,151.35834411384295
4663,187.4389847054994
4664,181.70694401957627
4665,179.88757026858096
4666,190.77306733167802
4667,188.87122416534564
4668,182.65139116202428
4669,98.80529544720542
4670,171.6923076923089
4671,173.91304347825857
4672,143.44915524386303
4673,135.00000000000193
4674,199.93829065103452
4675,218.04271597066705
4676,176.58227848100935
4677,164.38356164383836
4678,140.845070422537
4679,141.50016377333992
4680,178.38340043357474
4681,175.6373937677105
4682,206.89655172414587
4683,141.68579862249806
4684,137.17693836977895
4685,176.63293468261077
4686,159.14114303757577
4687,113.3144475920713
4688,152.54237288135562
4689,173.02146747837463
4690,172.2753936400094
4691,160.22099447513287
4692,144.55509155155642
4693,175.1962323390875
4694,178.57142857142986
4695,141.73228346456898
4696,175.49561260968485
4697,160.1845748187228
4698,155.37084398976882
4699,148.71306005719399
4700,171.03538663171193
4701,182.7991113932046
4702,111.69717654358814
4703,163.27807319361773
4704,68.50618458610847
4705,68.37606837606839
4706,70.69486404833836
4707,71.86732186732183
4708,77.22772277227722
4709,87.54863813229572
4710,79.67119822952891
4711,71.31066358534171
4712,72.26683137739353
4713,66.95598264104156
4714,70.78039927404711
4715,81.57099697885177
4716,88.93280632411064
4717,73.30827067669182
4718,76.59574468085106
4719,87.91208791208778
4720,80.05082592121978
4721,82.9748002458515
4722,73.81703470031547
4723,79.52035342379321
4724,65.5846306724079
4725,87.6338851022392
4726,77.125906394199
4727,79.59570435881233
4728,59.191055573824464
4729,78.67624102404031
